SUID	cooc_method	interaction	interactionType	Node1	Node2	name	pval	qval	selected	shared.interaction	shared.name	weight
223499	correl_spearman	NA	copresence	Ftrad-Otu-00061	BacV5-Otu-000011	Ftrad-Otu-00061->BacV5-Otu-000011=correl_spearman	0.000155431506718484	0.000155431506718484	false	NA	Ftrad-Otu-00061->BacV5-Otu-000011=correl_spearman	0.526277489420206
223500	correl_spearman	NA	copresence	Ftrad-Otu-00189	BacV5-Otu-000006	Ftrad-Otu-00189->BacV5-Otu-000006=correl_spearman	0.000227183944214282	0.000227183944214282	false	NA	Ftrad-Otu-00189->BacV5-Otu-000006=correl_spearman	0.514476258280671
223501	correl_spearman	NA	mutualExclusion	BacV5-Otu-000010	BacV5-Otu-000059	BacV5-Otu-000010->BacV5-Otu-000059=correl_spearman	0.000186147307171147	0.000186147307171147	false	NA	BacV5-Otu-000010->BacV5-Otu-000059=correl_spearman	0.00018615
223503	correl_spearman	NA	copresence	Ftrad-Otu-00071	Ftrad-Otu-00009	Ftrad-Otu-00071->Ftrad-Otu-00009=correl_spearman	0.000278180016067386	0.000278180016067386	false	NA	Ftrad-Otu-00071->Ftrad-Otu-00009=correl_spearman	0.507973904431243
223504	correl_spearman	NA	mutualExclusion	BacV5-Otu-000225	Ftrad-Otu-00042	BacV5-Otu-000225->Ftrad-Otu-00042=correl_spearman	0.000274511003581224	0.000274511003581224	false	NA	BacV5-Otu-000225->Ftrad-Otu-00042=correl_spearman	0.00027451
223505	correl_spearman	NA	mutualExclusion	Otrad-Otu-00003	BacV5-Otu-000010	Otrad-Otu-00003->BacV5-Otu-000010=correl_spearman	0.000328192480627765	0.000328192480627765	false	NA	Otrad-Otu-00003->BacV5-Otu-000010=correl_spearman	-0.502553872830738
223508	correl_spearman	NA	copresence	BacV5-Otu-000033	BacV5-Otu-000268	BacV5-Otu-000033->BacV5-Otu-000268=correl_spearman	3.09133127274208e-05	3.09133127274208e-05	false	NA	BacV5-Otu-000033->BacV5-Otu-000268=correl_spearman	3.091e-05
223512	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00003	BacV5-Otu-000009	Ftrad-Otu-00003->BacV5-Otu-000009=correl_spearman	6.28469890484595e-06	6.28469890484595e-06	false	NA	Ftrad-Otu-00003->BacV5-Otu-000009=correl_spearman	-0.609733608742507
223513	correl_spearman	NA	copresence	BacV5-Otu-000041	BacV5-Otu-000334	BacV5-Otu-000041->BacV5-Otu-000334=correl_spearman	3.58018224733136e-07	3.58018224733136e-07	false	NA	BacV5-Otu-000041->BacV5-Otu-000334=correl_spearman	3.6e-07
223514	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00041	BacV5-Otu-000041	Ftrad-Otu-00041->BacV5-Otu-000041=correl_spearman	4.75704968673218e-05	4.75704968673218e-05	false	NA	Ftrad-Otu-00041->BacV5-Otu-000041=correl_spearman	-0.56017980574128
223516	correl_spearman	NA	copresence	Ftrad-Otu-00055	BacV5-Otu-000104	Ftrad-Otu-00055->BacV5-Otu-000104=correl_spearman	4.0697092917874e-08	4.0697092917874e-08	false	NA	Ftrad-Otu-00055->BacV5-Otu-000104=correl_spearman	0.701454093160555
223517	correl_spearman	NA	copresence	Ftrad-Otu-00004	Ftrad-Otu-00113	Ftrad-Otu-00004->Ftrad-Otu-00113=correl_spearman	1.99254125169412e-05	1.99254125169412e-05	false	NA	Ftrad-Otu-00004->Ftrad-Otu-00113=correl_spearman	1.993e-05
223518	correl_spearman	NA	copresence	BacV5-Otu-000006	BacV5-Otu-000170	BacV5-Otu-000006->BacV5-Otu-000170=correl_spearman	0.000165029460747812	0.000165029460747812	false	NA	BacV5-Otu-000006->BacV5-Otu-000170=correl_spearman	0.00016503
223519	correl_spearman	NA	copresence	BacV5-Otu-000081	BacV5-Otu-000143	BacV5-Otu-000081->BacV5-Otu-000143=correl_spearman	4.47421542634219e-05	4.47421542634219e-05	false	NA	BacV5-Otu-000081->BacV5-Otu-000143=correl_spearman	4.474e-05
223520	correl_spearman	NA	copresence	BacV5-Otu-000084	Ftrad-Otu-00004	BacV5-Otu-000084->Ftrad-Otu-00004=correl_spearman	2.16763559102162e-07	2.16763559102162e-07	false	NA	BacV5-Otu-000084->Ftrad-Otu-00004=correl_spearman	2.2e-07
223522	correl_spearman	NA	copresence	Ftrad-Otu-00016	Ftrad-Otu-00357	Ftrad-Otu-00016->Ftrad-Otu-00357=correl_spearman	2.25660361075075e-06	2.25660361075075e-06	false	NA	Ftrad-Otu-00016->Ftrad-Otu-00357=correl_spearman	2.26e-06
223525	correl_spearman	NA	copresence	Ftrad-Otu-00010	BacV5-Otu-000415	Ftrad-Otu-00010->BacV5-Otu-000415=correl_spearman	0.00013419986831531	0.00013419986831531	false	NA	Ftrad-Otu-00010->BacV5-Otu-000415=correl_spearman	0.530715080558322
223527	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00189	BacV5-Otu-000153	Ftrad-Otu-00189->BacV5-Otu-000153=correl_spearman	0.000506247284047912	0.000506247284047912	false	NA	Ftrad-Otu-00189->BacV5-Otu-000153=correl_spearman	-0.487843917348205
223528	correl_spearman	NA	copresence	BacV5-Otu-000153	BacV5-Otu-000053	BacV5-Otu-000153->BacV5-Otu-000053=correl_spearman	6.20100536861123e-05	6.20100536861123e-05	false	NA	BacV5-Otu-000153->BacV5-Otu-000053=correl_spearman	0.552944285445413
223529	correl_spearman	NA	copresence	BacV5-Otu-000059	BacV5-Otu-000072	BacV5-Otu-000059->BacV5-Otu-000072=correl_spearman	7.16525496047282e-07	7.16525496047282e-07	false	NA	BacV5-Otu-000059->BacV5-Otu-000072=correl_spearman	7.2e-07
223531	correl_spearman	NA	mutualExclusion	Otrad-Otu-00024	BacV5-Otu-000196	Otrad-Otu-00024->BacV5-Otu-000196=correl_spearman	0.000432661708573479	0.000432661708573479	false	NA	Otrad-Otu-00024->BacV5-Otu-000196=correl_spearman	-0.493260979991266
223532	correl_spearman	NA	copresence	Ftrad-Otu-00018	Ftrad-Otu-00048	Ftrad-Otu-00018->Ftrad-Otu-00048=correl_spearman	2.00800048921757e-06	2.00800048921757e-06	false	NA	Ftrad-Otu-00018->Ftrad-Otu-00048=correl_spearman	2.01e-06
223534	correl_spearman	NA	copresence	BacV5-Otu-000203	BacV5-Otu-000034	BacV5-Otu-000203->BacV5-Otu-000034=correl_spearman	8.8854981552533e-06	8.8854981552533e-06	false	NA	BacV5-Otu-000203->BacV5-Otu-000034=correl_spearman	0.601902147088114
223535	correl_spearman	NA	copresence	BacV5-Otu-000041	BacV5-Otu-000013	BacV5-Otu-000041->BacV5-Otu-000013=correl_spearman	0.000209261722256437	0.000209261722256437	false	NA	BacV5-Otu-000041->BacV5-Otu-000013=correl_spearman	0.517073170731707
223536	correl_spearman	NA	mutualExclusion	BacV5-Otu-000101	BacV5-Otu-000225	BacV5-Otu-000101->BacV5-Otu-000225=correl_spearman	1.20267637553351e-05	1.20267637553351e-05	false	NA	BacV5-Otu-000101->BacV5-Otu-000225=correl_spearman	1.203e-05
223538	correl_spearman	NA	copresence	Ftrad-Otu-00130	Ftrad-Otu-00030	Ftrad-Otu-00130->Ftrad-Otu-00030=correl_spearman	0.000171133300949644	0.000171133300949644	false	NA	Ftrad-Otu-00130->Ftrad-Otu-00030=correl_spearman	0.523331439950225
223539	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00071	Ftrad-Otu-00113	Ftrad-Otu-00071->Ftrad-Otu-00113=correl_spearman	6.21664166469138e-05	6.21664166469138e-05	false	NA	Ftrad-Otu-00071->Ftrad-Otu-00113=correl_spearman	6.217e-05
223540	correl_spearman	NA	copresence	Ftrad-Otu-00066	Ftrad-Otu-00031	Ftrad-Otu-00066->Ftrad-Otu-00031=correl_spearman	2.19892571928781e-08	2.19892571928781e-08	false	NA	Ftrad-Otu-00066->Ftrad-Otu-00031=correl_spearman	0.710411114238081
223542	correl_spearman	NA	copresence	BacV5-Otu-000334	BacV5-Otu-000063	BacV5-Otu-000334->BacV5-Otu-000063=correl_spearman	2.55992687936413e-07	2.55992687936413e-07	false	NA	BacV5-Otu-000334->BacV5-Otu-000063=correl_spearman	0.672140876541175
223543	correl_spearman	NA	copresence	Ftrad-Otu-00015	Ftrad-Otu-00014	Ftrad-Otu-00015->Ftrad-Otu-00014=correl_spearman	0.0002275674520964	0.0002275674520964	false	NA	Ftrad-Otu-00015->Ftrad-Otu-00014=correl_spearman	0.514422706786349
223544	correl_spearman	NA	mutualExclusion	BacV5-Otu-000057	Ftrad-Otu-00007	BacV5-Otu-000057->Ftrad-Otu-00007=correl_spearman	9.42402432195788e-05	9.42402432195788e-05	false	NA	BacV5-Otu-000057->Ftrad-Otu-00007=correl_spearman	9.424e-05
223547	correl_spearman	NA	copresence	BacV5-Otu-000043	BacV5-Otu-000063	BacV5-Otu-000043->BacV5-Otu-000063=correl_spearman	2.22044604925031e-16	2.22044604925031e-16	false	NA	BacV5-Otu-000043->BacV5-Otu-000063=correl_spearman	0
223548	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00121	BacV5-Otu-000006	Ftrad-Otu-00121->BacV5-Otu-000006=correl_spearman	0.000135332156769974	0.000135332156769974	false	NA	Ftrad-Otu-00121->BacV5-Otu-000006=correl_spearman	-0.530463111321749
223549	correl_spearman	NA	copresence	Ftrad-Otu-00091	BacV5-Otu-000027	Ftrad-Otu-00091->BacV5-Otu-000027=correl_spearman	6.91912778960635e-07	6.91912778960635e-07	false	NA	Ftrad-Otu-00091->BacV5-Otu-000027=correl_spearman	0.654479417869117
223550	correl_spearman	NA	copresence	Ftrad-Otu-00137	Ftrad-Otu-00034	Ftrad-Otu-00137->Ftrad-Otu-00034=correl_spearman	2.00736835045401e-05	2.00736835045401e-05	false	NA	Ftrad-Otu-00137->Ftrad-Otu-00034=correl_spearman	0.582463686169879
223551	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00009	BacV5-Otu-000268	Ftrad-Otu-00009->BacV5-Otu-000268=correl_spearman	5.75266837674615e-05	5.75266837674615e-05	false	NA	Ftrad-Otu-00009->BacV5-Otu-000268=correl_spearman	-0.555012355423607
223552	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00121	BacV5-Otu-000092	Ftrad-Otu-00121->BacV5-Otu-000092=correl_spearman	0.000231417733597361	0.000231417733597361	false	NA	Ftrad-Otu-00121->BacV5-Otu-000092=correl_spearman	-0.513889468238417
223554	correl_spearman	NA	copresence	Ftrad-Otu-00154	Ftrad-Otu-00093	Ftrad-Otu-00154->Ftrad-Otu-00093=correl_spearman	8.12714857023611e-06	8.12714857023611e-06	false	NA	Ftrad-Otu-00154->Ftrad-Otu-00093=correl_spearman	0.603942974194788
223555	correl_spearman	NA	copresence	BacV5-Otu-000150	BacV5-Otu-000065	BacV5-Otu-000150->BacV5-Otu-000065=correl_spearman	3.08401881810028e-09	3.08401881810028e-09	false	NA	BacV5-Otu-000150->BacV5-Otu-000065=correl_spearman	0.736530358385546
223556	correl_spearman	NA	copresence	BacV5-Otu-000012	BacV5-Otu-000170	BacV5-Otu-000012->BacV5-Otu-000170=correl_spearman	3.12623192333383e-07	3.12623192333383e-07	false	NA	BacV5-Otu-000012->BacV5-Otu-000170=correl_spearman	3.1e-07
223560	correl_spearman	NA	copresence	Otrad-Otu-00003	Otrad-Otu-00004	Otrad-Otu-00003->Otrad-Otu-00004=correl_spearman	3.08046249236638e-05	3.08046249236638e-05	false	NA	Otrad-Otu-00003->Otrad-Otu-00004=correl_spearman	3.08e-05
223563	correl_spearman	NA	copresence	BacV5-Otu-000305	BacV5-Otu-000062	BacV5-Otu-000305->BacV5-Otu-000062=correl_spearman	5.25210269453069e-06	5.25210269453069e-06	false	NA	BacV5-Otu-000305->BacV5-Otu-000062=correl_spearman	0.613698409813992
223566	correl_spearman	NA	copresence	Ftrad-Otu-00122	Ftrad-Otu-00061	Ftrad-Otu-00122->Ftrad-Otu-00061=correl_spearman	1.63314203212028e-05	1.63314203212028e-05	false	NA	Ftrad-Otu-00122->Ftrad-Otu-00061=correl_spearman	0.587524652764087
223567	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00020	Ftrad-Otu-00005	Ftrad-Otu-00020->Ftrad-Otu-00005=correl_spearman	0.000244330487875644	0.000244330487875644	false	NA	Ftrad-Otu-00020->Ftrad-Otu-00005=correl_spearman	-0.512156911364284
223568	correl_spearman	NA	copresence	BacV5-Otu-000030	BacV5-Otu-000074	BacV5-Otu-000030->BacV5-Otu-000074=correl_spearman	7.50563990870035e-06	7.50563990870035e-06	false	NA	BacV5-Otu-000030->BacV5-Otu-000074=correl_spearman	7.51e-06
223569	correl_spearman	NA	copresence	BacV5-Otu-000197	BacV5-Otu-000143	BacV5-Otu-000197->BacV5-Otu-000143=correl_spearman	1.53376867904065e-05	1.53376867904065e-05	false	NA	BacV5-Otu-000197->BacV5-Otu-000143=correl_spearman	0.589045241377232
223571	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00020	Ftrad-Otu-00091	Ftrad-Otu-00020->Ftrad-Otu-00091=correl_spearman	1.38667452724839e-05	1.38667452724839e-05	false	NA	Ftrad-Otu-00020->Ftrad-Otu-00091=correl_spearman	1.387e-05
223573	correl_spearman	NA	copresence	BacV5-Otu-000305	Otrad-Otu-00055	BacV5-Otu-000305->Otrad-Otu-00055=correl_spearman	3.21475005105043e-06	3.21475005105043e-06	false	NA	BacV5-Otu-000305->Otrad-Otu-00055=correl_spearman	3.21e-06
223576	correl_spearman	NA	mutualExclusion	BacV5-Otu-000043	BacV5-Otu-000009	BacV5-Otu-000043->BacV5-Otu-000009=correl_spearman	3.11238488881482e-06	3.11238488881482e-06	false	NA	BacV5-Otu-000043->BacV5-Otu-000009=correl_spearman	-0.62490637794154
223577	correl_spearman	NA	copresence	BacV5-Otu-000092	BacV5-Otu-000242	BacV5-Otu-000092->BacV5-Otu-000242=correl_spearman	9.14490584293937e-05	9.14490584293937e-05	false	NA	BacV5-Otu-000092->BacV5-Otu-000242=correl_spearman	9.145e-05
223578	correl_spearman	NA	copresence	BacV5-Otu-000071	BacV5-Otu-000040	BacV5-Otu-000071->BacV5-Otu-000040=correl_spearman	4.7212422860099e-10	4.7212422860099e-10	false	NA	BacV5-Otu-000071->BacV5-Otu-000040=correl_spearman	0.758452422446845
223579	correl_spearman	NA	mutualExclusion	BacV5-Otu-000062	Ftrad-Otu-00041	BacV5-Otu-000062->Ftrad-Otu-00041=correl_spearman	4.45137127953465e-05	4.45137127953465e-05	false	NA	BacV5-Otu-000062->Ftrad-Otu-00041=correl_spearman	4.451e-05
223580	correl_spearman	NA	copresence	Otrad-Otu-00003	BacV5-Otu-000012	Otrad-Otu-00003->BacV5-Otu-000012=correl_spearman	3.94337273288414e-05	3.94337273288414e-05	false	NA	Otrad-Otu-00003->BacV5-Otu-000012=correl_spearman	0.565185652663953
223581	correl_spearman	NA	copresence	BacV5-Otu-000255	BacV5-Otu-000027	BacV5-Otu-000255->BacV5-Otu-000027=correl_spearman	5.21451609669654e-06	5.21451609669654e-06	false	NA	BacV5-Otu-000255->BacV5-Otu-000027=correl_spearman	0.613855753772491
223583	correl_spearman	NA	copresence	BacV5-Otu-000201	BacV5-Otu-000040	BacV5-Otu-000201->BacV5-Otu-000040=correl_spearman	1.81837147561481e-07	1.81837147561481e-07	false	NA	BacV5-Otu-000201->BacV5-Otu-000040=correl_spearman	0.677905677865903
223584	correl_spearman	NA	copresence	Ftrad-Otu-00089	Ftrad-Otu-00061	Ftrad-Otu-00089->Ftrad-Otu-00061=correl_spearman	9.18015410591444e-05	9.18015410591444e-05	false	NA	Ftrad-Otu-00089->Ftrad-Otu-00061=correl_spearman	0.541871075993206
223585	correl_spearman	NA	copresence	BacV5-Otu-000134	Ftrad-Otu-00066	BacV5-Otu-000134->Ftrad-Otu-00066=correl_spearman	5.88399565506492e-05	5.88399565506492e-05	false	NA	BacV5-Otu-000134->Ftrad-Otu-00066=correl_spearman	5.884e-05
223586	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00071	Ftrad-Otu-00054	Ftrad-Otu-00071->Ftrad-Otu-00054=correl_spearman	0.000185668576795361	0.000185668576795361	false	NA	Ftrad-Otu-00071->Ftrad-Otu-00054=correl_spearman	-0.520811669064458
223587	correl_spearman	NA	mutualExclusion	BacV5-Otu-000063	Ftrad-Otu-00020	BacV5-Otu-000063->Ftrad-Otu-00020=correl_spearman	2.64079604783696e-06	2.64079604783696e-06	false	NA	BacV5-Otu-000063->Ftrad-Otu-00020=correl_spearman	2.64e-06
223588	correl_spearman	NA	mutualExclusion	BacV5-Otu-000289	BacV5-Otu-000012	BacV5-Otu-000289->BacV5-Otu-000012=correl_spearman	5.81314433973912e-05	5.81314433973912e-05	false	NA	BacV5-Otu-000289->BacV5-Otu-000012=correl_spearman	-0.554725111997563
223589	correl_spearman	NA	copresence	BacV5-Otu-000006	BacV5-Otu-000057	BacV5-Otu-000006->BacV5-Otu-000057=correl_spearman	1.43311094612519e-05	1.43311094612519e-05	false	NA	BacV5-Otu-000006->BacV5-Otu-000057=correl_spearman	1.433e-05
223590	correl_spearman	NA	copresence	Ftrad-Otu-00010	Ftrad-Otu-00067	Ftrad-Otu-00010->Ftrad-Otu-00067=correl_spearman	4.18611689978476e-06	4.18611689978476e-06	false	NA	Ftrad-Otu-00010->Ftrad-Otu-00067=correl_spearman	4.19e-06
223591	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00154	BacV5-Otu-000010	Ftrad-Otu-00154->BacV5-Otu-000010=correl_spearman	4.91480587339055e-08	4.91480587339055e-08	false	NA	Ftrad-Otu-00154->BacV5-Otu-000010=correl_spearman	-0.698627897758455
223593	correl_spearman	NA	copresence	BacV5-Otu-000105	Ftrad-Otu-00025	BacV5-Otu-000105->Ftrad-Otu-00025=correl_spearman	0.000235161327250766	0.000235161327250766	false	NA	BacV5-Otu-000105->Ftrad-Otu-00025=correl_spearman	0.00023516
223594	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00041	BacV5-Otu-000043	Ftrad-Otu-00041->BacV5-Otu-000043=correl_spearman	0.000216547325533778	0.000216547325533778	false	NA	Ftrad-Otu-00041->BacV5-Otu-000043=correl_spearman	-0.515994500208211
223595	correl_spearman	NA	copresence	BacV5-Otu-000113	BacV5-Otu-000059	BacV5-Otu-000113->BacV5-Otu-000059=correl_spearman	1.60226508505446e-07	1.60226508505446e-07	false	NA	BacV5-Otu-000113->BacV5-Otu-000059=correl_spearman	0.68000006455258
223599	correl_spearman	NA	copresence	Ftrad-Otu-00016	Ftrad-Otu-00092	Ftrad-Otu-00016->Ftrad-Otu-00092=correl_spearman	0.000245985743079991	0.000245985743079991	false	NA	Ftrad-Otu-00016->Ftrad-Otu-00092=correl_spearman	0.00024599
223600	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00010	BacV5-Otu-000150	Ftrad-Otu-00010->BacV5-Otu-000150=correl_spearman	0.000402518962548726	0.000402518962548726	false	NA	Ftrad-Otu-00010->BacV5-Otu-000150=correl_spearman	-0.495718145303465
223602	correl_spearman	NA	copresence	BacV5-Otu-000242	Ftrad-Otu-00049	BacV5-Otu-000242->Ftrad-Otu-00049=correl_spearman	7.4151045539872e-05	7.4151045539872e-05	false	NA	BacV5-Otu-000242->Ftrad-Otu-00049=correl_spearman	7.415e-05
223604	correl_spearman	NA	copresence	BacV5-Otu-000022	Ftrad-Otu-00040	BacV5-Otu-000022->Ftrad-Otu-00040=correl_spearman	8.89315240470978e-06	8.89315240470978e-06	false	NA	BacV5-Otu-000022->Ftrad-Otu-00040=correl_spearman	8.89e-06
223605	correl_spearman	NA	copresence	BacV5-Otu-000059	BacV5-Otu-000074	BacV5-Otu-000059->BacV5-Otu-000074=correl_spearman	6.90035055983529e-07	6.90035055983529e-07	false	NA	BacV5-Otu-000059->BacV5-Otu-000074=correl_spearman	6.9e-07
223606	correl_spearman	NA	copresence	Ftrad-Otu-00047	Ftrad-Otu-00048	Ftrad-Otu-00047->Ftrad-Otu-00048=correl_spearman	0.000158709750256114	0.000158709750256114	false	NA	Ftrad-Otu-00047->Ftrad-Otu-00048=correl_spearman	0.00015871
223608	correl_spearman	NA	copresence	BacV5-Otu-000113	BacV5-Otu-000131	BacV5-Otu-000113->BacV5-Otu-000131=correl_spearman	3.76729864621783e-05	3.76729864621783e-05	false	NA	BacV5-Otu-000113->BacV5-Otu-000131=correl_spearman	3.767e-05
223611	correl_spearman	NA	copresence	BacV5-Otu-000123	BacV5-Otu-000132	BacV5-Otu-000123->BacV5-Otu-000132=correl_spearman	8.22678797016696e-05	8.22678797016696e-05	false	NA	BacV5-Otu-000123->BacV5-Otu-000132=correl_spearman	8.227e-05
223612	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00076	Ftrad-Otu-00003	Ftrad-Otu-00076->Ftrad-Otu-00003=correl_spearman	5.43730354745087e-05	5.43730354745087e-05	false	NA	Ftrad-Otu-00076->Ftrad-Otu-00003=correl_spearman	-0.556555747889576
223614	correl_spearman	NA	copresence	Ftrad-Otu-00368	Ftrad-Otu-00005	Ftrad-Otu-00368->Ftrad-Otu-00005=correl_spearman	1.19236040743154e-05	1.19236040743154e-05	false	NA	Ftrad-Otu-00368->Ftrad-Otu-00005=correl_spearman	0.595055716806137
223615	correl_spearman	NA	mutualExclusion	BacV5-Otu-000089	Ftrad-Otu-00084	BacV5-Otu-000089->Ftrad-Otu-00084=correl_spearman	0.00039237947527937	0.00039237947527937	false	NA	BacV5-Otu-000089->Ftrad-Otu-00084=correl_spearman	0.00039238
223617	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00091	Ftrad-Otu-00007	Ftrad-Otu-00091->Ftrad-Otu-00007=correl_spearman	6.83382137642852e-05	6.83382137642852e-05	false	NA	Ftrad-Otu-00091->Ftrad-Otu-00007=correl_spearman	-0.550243025846484
223620	correl_spearman	NA	copresence	BacV5-Otu-000205	BacV5-Otu-000043	BacV5-Otu-000205->BacV5-Otu-000043=correl_spearman	4.77219043526489e-06	4.77219043526489e-06	false	NA	BacV5-Otu-000205->BacV5-Otu-000043=correl_spearman	0.615789475934323
223621	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00020	BacV5-Otu-000255	Ftrad-Otu-00020->BacV5-Otu-000255=correl_spearman	0.000129131768209723	0.000129131768209723	false	NA	Ftrad-Otu-00020->BacV5-Otu-000255=correl_spearman	-0.531866692964454
223624	correl_spearman	NA	copresence	BacV5-Otu-000097	BacV5-Otu-000095	BacV5-Otu-000097->BacV5-Otu-000095=correl_spearman	0.000260060708971332	0.000260060708971332	false	NA	BacV5-Otu-000097->BacV5-Otu-000095=correl_spearman	0.510152979532674
223626	correl_spearman	NA	copresence	BacV5-Otu-000095	BacV5-Otu-000160	BacV5-Otu-000095->BacV5-Otu-000160=correl_spearman	0.000213259876038707	0.000213259876038707	false	NA	BacV5-Otu-000095->BacV5-Otu-000160=correl_spearman	0.00021326
223628	correl_spearman	NA	copresence	BacV5-Otu-000004	BacV5-Otu-000063	BacV5-Otu-000004->BacV5-Otu-000063=correl_spearman	1.55431223447522e-15	1.55431223447522e-15	false	NA	BacV5-Otu-000004->BacV5-Otu-000063=correl_spearman	0
223631	correl_spearman	NA	copresence	BacV5-Otu-000065	BacV5-Otu-000074	BacV5-Otu-000065->BacV5-Otu-000074=correl_spearman	7.50952617423195e-07	7.50952617423195e-07	false	NA	BacV5-Otu-000065->BacV5-Otu-000074=correl_spearman	7.5e-07
223632	correl_spearman	NA	mutualExclusion	BacV5-Otu-000052	BacV5-Otu-000010	BacV5-Otu-000052->BacV5-Otu-000010=correl_spearman	2.33000870843991e-05	2.33000870843991e-05	false	NA	BacV5-Otu-000052->BacV5-Otu-000010=correl_spearman	-0.578745644599303
223634	correl_spearman	NA	mutualExclusion	BacV5-Otu-000010	Ftrad-Otu-00004	BacV5-Otu-000010->Ftrad-Otu-00004=correl_spearman	2.66334759801978e-08	2.66334759801978e-08	false	NA	BacV5-Otu-000010->Ftrad-Otu-00004=correl_spearman	3e-08
223635	correl_spearman	NA	copresence	BacV5-Otu-000072	BacV5-Otu-000170	BacV5-Otu-000072->BacV5-Otu-000170=correl_spearman	7.56194453410686e-06	7.56194453410686e-06	false	NA	BacV5-Otu-000072->BacV5-Otu-000170=correl_spearman	7.56e-06
223637	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00020	BacV5-Otu-000006	Ftrad-Otu-00020->BacV5-Otu-000006=correl_spearman	3.10480132761359e-05	3.10480132761359e-05	false	NA	Ftrad-Otu-00020->BacV5-Otu-000006=correl_spearman	-0.571433125570034
223639	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00055	BacV5-Otu-000004	Ftrad-Otu-00055->BacV5-Otu-000004=correl_spearman	0.000147965939710448	0.000147965939710448	false	NA	Ftrad-Otu-00055->BacV5-Otu-000004=correl_spearman	-0.527772501693997
223640	correl_spearman	NA	copresence	BacV5-Otu-000062	Ftrad-Otu-00043	BacV5-Otu-000062->Ftrad-Otu-00043=correl_spearman	0.000160044636419165	0.000160044636419165	false	NA	BacV5-Otu-000062->Ftrad-Otu-00043=correl_spearman	0.00016004
223641	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00007	Ftrad-Otu-00004	Ftrad-Otu-00007->Ftrad-Otu-00004=correl_spearman	1.27793487658678e-06	1.27793487658678e-06	false	NA	Ftrad-Otu-00007->Ftrad-Otu-00004=correl_spearman	-0.642857142857142
223642	correl_spearman	NA	mutualExclusion	Ftrad-Otu-00020	BacV5-Otu-000092	Ftrad-Otu-00020->BacV5-Otu-000092=correl_spearman	0.000144650437073235	0.000144650437073235	false	NA	Ftrad-Otu-00020->BacV5-Otu-000092=correl_spearman	-0.528458137128442
223643	correl_spearman	NA	copresence	BacV5-Otu-000113	BacV5-Otu-000072	BacV5-Otu-000113->BacV5-Otu-000072=correl_spearman	9.09632851601172e-05	9.09632851601172e-05	false	NA	BacV5-Otu-000113->BacV5-Otu-000072=correl_spearman	0.542135127717749
223644	correl_spearman	NA	mutualExclusion	BacV5-Otu-000004	BacV5-Otu-000009	BacV5-Otu-000004->BacV5-Otu-000009=correl_spearman	0.000711770917982024	0.000711770917982024	false	NA	BacV5-Otu-000004->BacV5-Otu-000009=correl_spearman	0.00071177
223646	correl_spearman	NA	copresence	Ftrad-Otu-00122	Ftrad-Otu-00009	Ftrad-Otu-00122->Ftrad-Otu-00009=correl_spearman	1.63497576652905e-05	1.63497576652905e-05	false	NA	Ftrad-Otu-00122->Ftrad-Otu-00009=correl_spearman	0.587497389972508
223648	correl_spearman	NA	copresence	BacV5-Otu-000057	Ftrad-Otu-00113	BacV5-Otu-000057->Ftrad-Otu-00113=correl_spearman	2.01295253288158e-06	2.01295253288158e-06	false	NA	BacV5-Otu-000057->Ftrad-Otu-00113=correl_spearman	2.01e-06
223653	correl_spearman	NA	copresence	BacV5-Otu-000006	BacV5-Otu-000059	BacV5-Otu-000006->BacV5-Otu-000059=correl_spearman	5.19292386869097e-10	5.19292386869097e-10	false	NA	BacV5-Otu-000006->BacV5-Otu-000059=correl_spearman	0
223654	correl_spearman	NA	copresence	BacV5-Otu-000255	BacV5-Otu-000072	BacV5-Otu-000255->BacV5-Otu-000072=correl_spearman	0.000249721318340113	0.000249721318340113	false	NA	BacV5-Otu-000255->BacV5-Otu-000072=correl_spearman	0.511457574168391
223655	correl_spearman	NA	copresence	Ftrad-Otu-00154	Ftrad-Otu-00113	Ftrad-Otu-00154->Ftrad-Otu-00113=correl_spearman	1.99558143588741e-05	1.99558143588741e-05	false	NA	Ftrad-Otu-00154->Ftrad-Otu-00113=correl_spearman	0.582609514993133
